states,imprecision
265,0.00103364077535395
266,0.0010326828845724776
267,0.001031729773675605
268,0.0010307718828941324
269,0.0010298130332629938
270,0.0010288541836319669
271,0.0010278953340008283
272,0.0010269345637901053
273,0.0010259956499124587
274,0.0010250586129235686
275,0.0010241215759346776
276,0.0010231770088038328
277,0.0010222229438420212
278,0.0010212859068531312
279,0.0010203375519891589
280,0.0010193796612076864
281,0.0010184217704262142
282,0.0010174667504444512
283,0.001016508859662979
284,0.001015552883705251
285,0.0010145988187433286
286,0.0010136437987615654
287,0.0010126887787796914
288,0.0010117318458890967
289,0.0010107777809271743
290,0.0010098398059633635
291,0.0010088828730726582
292,0.0010079095249801995
293,0.0010069564140833265
294,0.0010060156195573764
295,0.0010050567699263489
296,0.001004095037983599
297,0.0010031428801976496
298,0.0010021907224117
299,0.0010012366574497773
300,0.0010002778078187498
301,0.0009993351288776209
302,0.0009983896162341081
303,0.0009974326833434024
304,0.00099647479256193
305,0.000995516901780458
306,0.0009945628368186465
307,0.0009936087718568354
308,0.0009926566140707749
309,0.000991703503173902
310,0.000990749438212091
311,0.000989796327315218
312,0.0009888432164183443
313,0.0009878881964364705
314,0.0009869312635458756
315,0.0009859791057598153
316,0.0009850259948629427
317,0.0009840681040815809
318,0.0009831168984533178
319,0.0009821694919441846
320,0.0009812277556819904
321,0.000980281296579344
322,0.000979328185682471
323,0.0009783731657007082
324,0.0009774143160695692
325,0.0009764621582836197
326,0.0009755090473867466
327,0.0009745549824249359
328,0.0009736056782567726
329,0.0009726516132949615
330,0.0009717004076666977
331,0.0009707492020385459
332,0.0009697960911416721
333,0.0009688448855134088
334,0.0009678869947319367
335,0.0009669367403094545
336,0.0009659807643516152
337,0.0009650266993898041
338,0.0009640735884929312
339,0.0009631195235311198
340,0.0009621787290051694
341,0.0009612322699025234
342,0.000960280112116574
343,0.0009593279543305135
344,0.0009583575233632622
345,0.0009574044124663892
346,0.0009564522546804404
347,0.0009554972346985658
348,0.0009545441238016932
349,0.0009535929181735402
350,0.0009526359852828344
351,0.0009516819203210234
352,0.0009507249874303182
353,0.0009497718765334451
354,0.000948820670905293
355,0.0009478685131192321
356,0.0009469201582552598
357,0.0009459699038327772
358,0.0009450205996646144
359,0.0009440722448006423
360,0.0009431229406324791
361,0.0009421717350042159
362,0.0009412214805817335
363,0.0009402693227956729
364,0.0009393200186275098
365,0.00093836786084156
366,0.0009374195059775884
367,0.0009364635300198596
368,0.0009355208510786198
369,0.0009345610416381377
370,0.0009336126867741659
371,0.0009326586218123543
372,0.0009317026458545149
373,0.0009307495349576426
374,0.0009297992805350487
375,0.0009288499763668854
376,0.0009279016215029137
377,0.0009269523173348616
378,0.0009260011117065982
379,0.0009250508572840043
380,0.0009241043981814687
381,0.0009231636036555191
382,0.000922219036524674
383,0.0009212621036339683
384,0.0009203137487699961
385,0.0009193653939060246
386,0.0009184170390420519
387,0.00091746868417808
388,0.0009165155732812068
389,0.000915565318858613
390,0.0009146254651271054
391,0.0009136723542302324
392,0.0009127268415867196
393,0.0009117727766249081
394,0.0009108196657280356
395,0.0009098627328373298
396,0.0009089067568796018
397,0.0009079517368977275
398,0.0009069957609399988
399,0.0009060407409581254
400,0.0009050847650003964
401,0.0009041364101364245
402,0.0009031880552724522
403,0.0009022387511042891
404,0.0009012837311224157
405,0.0009003315733364662
406,0.0008993860606929525
407,0.0008984339029070031
408,0.0008974855480430314
409,0.0008965419254792775
410,0.0008955954663766309
411,0.0008946433085906812
412,0.0008936882886089184
413,0.0008927389844407553
414,0.0008917915779316219
415,0.0008908403723033589
416,0.0008898891666752067
417,0.0008889370088892564
418,0.0008879810329314175
419,0.0008870421190537716
420,0.0008860966064102579
421,0.0008851281153344772
422,0.0008841683058939956
423,0.0008832180514714014
424,0.000882268747303239
425,0.0008813184928806452
426,0.0008803653819837723
427,0.0008794132241978226
428,0.0008784572482399832
429,0.0008775031832781722
430,0.000876556724175637
431,0.0008756083693115538
432,0.0008746647467479105
433,0.0008737116358510378
434,0.0008727623316828749
435,0.0008718073117010007
436,0.0008708589568370281
437,0.0008699010660555565
438,0.0008689470010937452
439,0.0008680014884502316
440,0.0008670502828220795
441,0.0008661028763129465
442,0.000865149765416073
443,0.0008642014105521009
444,0.0008632521063839379
445,0.0008622961304262099
446,0.0008613487239170772
447,0.0008603975182888134
448,0.0008594491634248411
449,0.0008584979577966892
450,0.0008575477033740951
451,0.0008565955455881454
452,0.000855644339959882
453,0.0008546921821739328
454,0.0008537381172121217
455,0.0008527850063152486
456,0.0008518526451503083
457,0.0008508985801884972
458,0.0008499435602066227
459,0.0008489942560384603
460,0.0008480401910766486
461,0.0008470908869084862
462,0.0008461358669267224
463,0.0008451875120627502
464,0.0008442372576401568
465,0.0008432870032175633
466,0.0008423443242764336
467,0.0008413940698538401
468,0.0008404428642255767
469,0.0008394945093616047
470,0.0008385480502590692
471,0.0008375977958364755
472,0.0008366399050550033
473,0.0008356924985458704
474,0.0008347412929177178
475,0.0008337891351317687
476,0.000832843622488255
477,0.0008318914647021947
478,0.0008309393069162454
479,0.0008299881012880925
480,0.0008290330813062183
481,0.0008280799704093459
482,0.0008271297159867518
483,0.0008261804118186999
484,0.000825227300921716
485,0.0008242798944126939
486,0.0008233277366266331
487,0.0008223727166448704
488,0.0008214243617808982
489,0.0008204769552717653
490,0.0008195371015403685
491,0.0008185906424377221
492,0.0008176460753068774
493,0.0008166958208842835
494,0.0008157446152561307
495,0.0008147943608335374
496,0.0008138431552052735
497,0.0008128909974193242
498,0.0008119473748555706
499,0.0008109904419649758
500,0.000810041137796813
501,0.0008090899321685494
502,0.0008081500784371535
503,0.0008072036193345067
504,0.000806253364912024
505,0.0008053021592837608
506,0.0008043471393019975
507,0.0008033940284051244
508,0.0008024390084232504
509,0.0008014897042550876
510,0.0008005384986269346
511,0.0007995920395242884
512,0.000798639881738339
513,0.0007976867708414662
514,0.0007967393643323332
515,0.0007957910094683605
516,0.0007948407550457671
517,0.0007938895494176147
518,0.0007929392949950208
519,0.0007919880893668685
520,0.0007910378349442746
521,0.0007900866293160114
522,0.0007891335184191385
523,0.0007881813606331888
524,0.000787233954124056
525,0.0007862817963381066
526,0.0007853334414741342
527,0.0007843822358458704
528,0.0007834395569047411
529,0.0007824949897738961
530,0.0007815370989924241
531,0.0007805991240286136
532,0.0007796421911379081
533,0.0007786938362739362
534,0.0007777454814099637
535,0.0007767990223074285
536,0.000775850667443456
537,0.0007748946914856173
538,0.000773952012544488
539,0.0007730027083763249
540,0.0007720534042081617
541,0.0007711059976990284
542,0.0007701576428350566
543,0.0007691997520535846
544,0.0007682447320718209
545,0.0007672944776492273
546,0.000766346122785255
547,0.0007653776317094739
548,0.0007644273772868804
549,0.0007634780731188282
550,0.0007625278186962349
551,0.0007615766130679712
552,0.0007606263586454889
553,0.0007596770544773257
554,0.0007587296479681925
555,0.0007577803438000297
556,0.000756830089377436
557,0.0007558845767339228
558,0.0007549314658370501
559,0.0007539906713111003
560,0.0007530451586675868
561,0.0007520996460240736
562,0.0007511541333806716
563,0.0007501972004899663
564,0.0007492488456259938
565,0.0007483023865233474
566,0.0007473530823551843
567,0.0007463980623734212
568,0.0007454430423915472
569,0.0007444956358824142
570,0.0007435491767798786
571,0.0007426017702707453
572,0.0007416543637616125
573,0.0007407088511180991
574,0.000739750001487072
575,0.0007387949815051974
576,0.0007378456773370344
577,0.0007368973224730625
578,0.0007359546435319329
579,0.0007350034379037805
580,0.0007340541337356174
581,0.0007331076746329712
582,0.0007321593197689991
583,0.000731210964905027
584,0.0007302654522615136
585,0.0007293161480933509
586,0.0007283706354498377
587,0.0007274232289407048
588,0.0007264729745182218
589,0.0007255236703500588
590,0.0007245676943922199
591,0.0007236221817487064
592,0.000722675722646171
593,0.0007217302100026581
594,0.000720785642871813
595,0.0007198344372435493
596,0.0007188813263466761
597,0.0007179291685607272
598,0.0007169846014298823
599,0.0007160400342990372
600,0.0007150954671681917
601,0.0007141509000373472
602,0.0007131996944090836
603,0.0007122560718453299
604,0.0007112981810639686
605,0.0007103431610820942
606,0.0007093900501852213
607,0.0007084435910825751
608,0.000707496184573442
609,0.0007065478297094695
610,0.0007056013706069341
611,0.0007046425209757958
612,0.0007036979538449507
613,0.0007027609168560599
614,0.0007018172942924172
615,0.0007008708351897708
616,0.0006999253225462575
617,0.0006989807554154127
618,0.0006980314512472497
619,0.0006970840447381166
620,0.0006961385320946035
621,0.0006951825561368752
622,0.0006942275361550009
623,0.0006932753783690517
624,0.0006923317558052979
625,0.0006913767358235343
626,0.0006904331132597808
627,0.0006894857067506477
628,0.0006885335489646983
629,0.0006875899264009445
630,0.0006866453592700995
631,0.0006857017367063457
632,0.0006847552776038104
633,0.0006838031198177498
634,0.0006828604408766206
635,0.0006819101864540267
636,0.0006809608822858637
637,0.0006800115781177005
638,0.0006790613236952183
639,0.0006781082127983453
640,0.0006771522368405059
641,0.0006761981718786948
642,0.000675255492937565
643,0.0006743071380735931
644,0.0006733597315644604
645,0.0006724142189209471
646,0.0006714668124118137
647,0.0006705194059026806
648,0.0006695643859209177
649,0.0006686093659390434
650,0.0006676543459572802
651,0.0006667050417891171
652,0.0006657633055268117
653,0.0006648101946299392
654,0.0006638646819864258
655,0.0006629067912050646
656,0.0006619527262431426
657,0.0006610005684571929
658,0.0006600588321949983
659,0.0006591161532537578
660,0.0006581649476256061
661,0.0006572108826637947
662,0.0006562644235611478
663,0.0006553141691385542
664,0.0006543743154071582
665,0.0006534231097790059
666,0.0006524661768882999
667,0.0006515149712601476
668,0.0006505647168375542
669,0.00064961446241496
670,0.000648666107550988
671,0.0006477168033828249
672,0.000646768448518853
673,0.0006458238813880082
674,0.0006448688614061336
675,0.000643916703620184
676,0.0006429635927233114
677,0.0006420133383007178
678,0.0006410706593595881
679,0.000640123252850455
680,0.0006391786857196103
681,0.0006382341185887652
682,0.0006372838641661714
683,0.0006363392970353268
684,0.0006353814062538544
685,0.0006344263862720912
686,0.0006334704103142519
687,0.0006325153903324889
688,0.0006315622794355047
689,0.0006306139245715326
690,0.0006296665180625103
691,0.0006287143602764498
692,0.0006277612493795771
693,0.0006268232744157665
694,0.0006258730199931727
695,0.0006249275073496594
696,0.0006239715313919314
697,0.0006230307368659815
698,0.0006220861697351367
699,0.0006211368655669736
700,0.0006201856599387103
701,0.0006192354055162272
702,0.0006182832477301672
703,0.0006173405687890374
704,0.0006163903143664439
705,0.0006154391087382918
706,0.0006144879031100281
707,0.0006135366974818755
708,0.0006125826325200645
709,0.000611630474734004
710,0.0006106773638371309
711,0.000609732796706286
712,0.0006087815910781338
713,0.0006078284801812605
714,0.0006068829675377472
715,0.0006059317619095949
716,0.0006049738711281228
717,0.00060402076023125
718,0.0006030657402493753
719,0.0006021126293525025
720,0.0006011595184556298
721,0.0006002083128274769
722,0.0005992580584048832
723,0.0005983049475080104
724,0.0005973537418797468
725,0.0005964006309828739
726,0.0005954503765602805
727,0.000594499170932128
728,0.0005935470131461784
729,0.0005925986582822065
730,0.0005916540911513611
731,0.0005907009802544885
732,0.0005897450042966492
733,0.0005888079673077582
734,0.0005878615082052229
735,0.0005869131533412509
736,0.0005859657468321178
737,0.0005850164426639546
738,0.0005840614226820806
739,0.0005831130678181083
740,0.0005821741539404623
741,0.0005812238995178687
742,0.0005802736450952752
743,0.0005793157543138028
744,0.0005783626434169298
745,0.0005774104856309803
746,0.0005764583278450306
747,0.0005755061700589705
748,0.0005745540122730209
749,0.0005736094451421758
750,0.0005726544251604128
751,0.0005717022673743521
752,0.0005707491564774793
753,0.0005697969986915294
754,0.0005688438877946566
755,0.0005678898228328456
756,0.000566938617204582
757,0.0005659893130364189
758,0.0005650390586138254
759,0.0005640916521048035
760,0.0005631404464765397
761,0.0005621901920539465
762,0.0005612408878858943
763,0.0005602915837177312
764,0.0005593413292951376
765,0.0005583872643333266
766,0.0005574398578241936
767,0.0005564857928623822
768,0.0005555412257315372
769,0.0005545871607696149
770,0.0005536463662436654
771,0.0005526989597345323
772,0.000551752500631997
773,0.0005507965246741574
774,0.0005498472205059945
775,0.0005488922005242314
776,0.0005479428963560684
777,0.0005469935921879054
778,0.0005460442880197427
779,0.0005450930823915902
780,0.0005441418767633266
781,0.0005431906711351743
782,0.0005422385133492245
783,0.0005412863555631642
784,0.0005403380006991921
785,0.0005393886965311399
786,0.0005384336765492659
787,0.0005374748269181274
788,0.0005365236212899748
789,0.0005355714635040252
790,0.0005346202578757618
791,0.0005336690522476096
792,0.0005327168944616603
793,0.0005317656888333965
794,0.0005308295888815097
795,0.000529878383253357
796,0.0005289309767442241
797,0.0005279788189582744
798,0.000527028564535681
799,0.0005260792603675182
800,0.0005251271025815683
801,0.0005241749447956191
802,0.0005232256406274561
803,0.0005222667909963177
804,0.0005213127260345063
805,0.0005203615204063538
806,0.0005194103147780904
807,0.0005184704610466938
808,0.0005175249484031805
809,0.0005165803812723356
810,0.0005156272703754629
811,0.0005146798638663298
812,0.0005137238879084903
813,0.000512771730122541
814,0.0005118157541648126
815,0.0005108654997422192
816,0.0005099133419562695
817,0.000508962136328006
818,0.0005080118819054124
819,0.0005070597241194632
820,0.0005061113692554908
821,0.0005051611148328974
822,0.0005042099092047448
823,0.0005032625026956118
824,0.0005023150961864787
825,0.0005013619852896057
826,0.0005004098275036563
827,0.0004994595730810624
828,0.0004985102689128997
829,0.0004975581111269501
830,0.0004966097562629777
831,0.0004956604520948149
832,0.0004947101976722213
833,0.0004937608935040585
834,0.0004928144344015228
835,0.0004918679752988763
836,0.0004909205687897433
837,0.0004899722139257711
838,0.0004890229097576082
839,0.00048807360558955626
840,0.00048712430142139345
841,0.00048617499725323043
842,0.00048522569308506757
843,0.0004842801804415542
844,0.00048332611547974286
845,0.00048237109549786883
846,0.00048141988986971635
847,0.00048047343076707005
848,0.0004795174548093419
849,0.00047856909994536956
850,0.0004776169421593091
851,0.000476663831262436
852,0.000475708811280673
853,0.00047475379129879885
854,0.00047379877131703557
855,0.0004728523122143892
856,0.00047190015442843974
857,0.0004709508502602765
858,0.00047000154609211375
859,0.0004690522419239506
860,0.0004681029377557875
861,0.00046716025881465855
862,0.0004662147461711451
863,0.0004652587702134169
864,0.0004643094660452539
865,0.00046336205953612103
866,0.0004624118051135271
867,0.0004614625009453642
868,0.0004605131967773124
869,0.00045957051783607195
870,0.0004586212136679091
871,0.0004576747545653735
872,0.0004567245001427802
873,0.000455775195974617
874,0.0004548287368720817
875,0.0004538813303629486
876,0.00045293392385381537
877,0.00045198746475116913
878,0.0004510504277622786
879,0.00045010302125325635
880,0.00044915750860974324
881,0.0004482082044415803
882,0.00044725984957760817
883,0.0004463190550516583
884,0.0004453763761104179
885,0.00044442707194236586
886,0.00044347966543323297
887,0.0004425341527897196
888,0.0004415914738485906
889,0.00044064596120507715
890,0.0004396976063411051
891,0.0004387483021729422
892,0.00043779899800477933
893,0.00043684969383661604
894,0.00043589943941402243
895,0.00043494918499142903
896,0.00043399702720547945
897,0.00043305056810294396
898,0.00043210788916170346
899,0.00043115858499354054
900,0.0004302121258910054
901,0.0004292628217228424
902,0.00042831351755467944
903,0.00042736516269070696
904,0.00042641585852254426
905,0.00042546560409995065
906,0.0004245285671111708
907,0.0004235802122471988
908,0.00042262710135032566
909,0.0004216739904533418
910,0.0004207218326673921
911,0.0004197715782447986
912,0.0004188260656012854
913,0.00041787676143323365
914,0.00041693030233058714
915,0.0004159828958214538
916,0.00041503548931232103
917,0.0004140890302097855
918,0.0004131435175662725
919,0.0004121989504354275
920,0.0004112534377919142
921,0.00041030603128278104
922,0.00040935101130090706
923,0.0004084073887372641
924,0.00040746659421131415
925,0.00040652579968525327
926,0.0004055726887883805
927,0.0004046233846203283
928,0.0004036788174893724
929,0.0004027380229634226
930,0.00040178776854094006
931,0.00040084036203180673
932,0.00039989200716783474
933,0.00039893698718596065
934,0.00039798292222414927
935,0.00039703551571501633
936,0.0003960843100868638
937,0.00039513405566427007
938,0.00039418475149610705
939,0.0003932344970735135
940,0.0003922870905643805
941,0.0003913339796675075
942,0.0003903789596857445
943,0.0003894296555175813
944,0.0003884765446207084
945,0.00038753103197719513
946,0.00038658457287454883
947,0.00038563336724639635
948,0.0003846821616182439
949,0.0003837319071956502
950,0.0003827807015673867
951,0.0003818342424648514
952,0.00038088967533400625
953,0.0003799488808079456
954,0.0003790014742989233
955,0.0003780559616554104
956,0.0003771095025527638
957,0.0003761639899092505
958,0.000375217530806715
959,0.00037427107170406854
960,0.00037332461260142225
961,0.0003723790999579091
962,0.0003714326408553737
963,0.0003704833366872108
964,0.0003695349818232385
965,0.00036858377619508603
966,0.00036764203993278055
967,0.0003667096787678404
968,0.0003657594243453575
969,0.00036481957061385
970,0.00036386931619136764
971,0.0003629247490604115
972,0.0003619725912744619
973,0.00036102043348851265
974,0.0003600768109247587
975,0.00035912655650216513
976,0.00035817914999303186
977,0.00035723458286218696
978,0.00035628907021867373
979,0.00035534355757516057
980,0.00035439330315267803
981,0.00035344304873008426
982,0.00035249279430749075
983,0.00035154158867933816
984,0.00035059323381536617
985,0.000349644878951394
986,0.0003486965240874219
987,0.00034774531845915835
988,0.00034679411283100586
989,0.00034584765372835935
990,0.0003448992988643874
991,0.0003439528397617408
992,0.00034300543325271876
993,0.0003420580267435858
994,0.0003411125141000726
995,0.00034016794696922764
996,0.00033922432440547384
997,0.00033827596954150174
998,0.0003373323469777477
999,0.0003363877798469029
1000,0.00033544510090577345
1001,0.00033449674604180124
1002,0.0003335483911778289
1003,0.00033260003631385693
1004,0.0003316573573726165
1005,0.0003307090025086445
1006,0.0003297549375468333
1007,0.00032880658268286133
1008,0.0003278667289514649
1009,0.0003269231063877112
1010,0.0003259785392568659
1011,0.0003250320801542193
1012,0.00032408467364508664
1013,0.0003231391610015733
1014,0.0003221860501047
1015,0.0003212348444765479
1016,0.0003202855403083847
1017,0.0003193390812057382
1018,0.0003183926221032032
1019,0.0003174442672392308
1020,0.0003165072302503402
1021,0.0003155617176068269
1022,0.00031461051197867435
1023,0.0003136593063504112
1024,0.00031270810072225885
1025,0.00031175974585828675
1026,0.00031080854023002324
1027,0.00030985733460187054
1028,0.00030891465566074117
1029,0.0003079653514925783
1030,0.0003070245569666283
1031,0.0003060752527984656
1032,0.0003051306856676206
1033,0.00030418422656497434
1034,0.00030323492239681116
1035,0.00030228561822864835
1036,0.00030133346044269865
1037,0.000300381302656749
1038,0.00029943009702848567
1039,0.00029848079286043405
1040,0.00029753811391919365
1041,0.00029659449135543986
1042,0.00029564518718738786
1043,0.0002946958830192247
1044,0.0002937465788510621
1045,0.00029279727468289874
1046,0.0002918517620393858
1047,0.00029090340717541374
1048,0.00028995694807287803
1049,0.0002890189731089566
1050,0.00028806966894090474
1051,0.00028712320983825807
1052,0.00028617769719474495
1053,0.0002852340746309913
1054,0.00028428666812185826
1055,0.00028334398918072895
1056,0.0002823918313947794
1057,0.00028144062576651574
1058,0.00028049983124056615
1059,0.0002795476734546166
1060,0.00027859741903202306
1061,0.000277653796468269
1062,0.0002767035420457865
1063,0.00027575233641752273
1064,0.0002748001786315735
1065,0.0002738499242089796
1066,0.00027290630164522606
1067,0.00027196267908158333
1068,0.00027101905651782964
1069,0.0002700688020952356
1070,0.0002691213955861025
1071,0.00026817588294258976
1072,0.0002672332040014602
1073,0.0002662895814377065
1074,0.0002653469024965769
1075,0.0002644051662343828
1076,0.0002634549118117888
1077,0.00026250560764362585
1078,0.0002615619850798722
1079,0.00026062024881767787
1080,0.00025967662625392385
1081,0.00025873016715138874
1082,0.00025778937262543883
1083,0.00025684575006168514
1084,0.00025590212749793134
1085,0.00025495944855680175
1086,0.0002540158259930481
1087,0.0002530655715704542
1088,0.00025212853458156376
1089,0.00025118774005561395
1090,0.0002502516401037271
1091,0.0002493117863723304
1092,0.00024837005011013586
1093,0.0002474292555841863
1094,0.00024648090072021406
1095,0.0002455325458562417
1096,0.0002445832416880788
1097,0.00024363772904456568
1098,0.0002426893741805936
1099,0.00024174007001243072
1100,0.00024079927548648075
1101,0.00023984521052466978
1102,0.00023889875142202305
1103,0.00023795512885826952
1104,0.00023700582469010636
1105,0.00023605652052194356
1106,0.0002351091140129212
1107,0.00023415980984475824
1108,0.00023321050567659527
1109,0.0002322612015084324
1110,0.0002313118973402694
1111,0.00023037016107807506
1112,0.0002294237019754285
1113,0.0002284753471114566
1114,0.00022752604294329335
1115,0.00022657863643427142
1116,0.0002256293322661085
1117,0.00022467812663784514
1118,0.00022373544769671572
1119,0.0002227861435285527
1120,0.00022184346458742338
1121,0.00022089605807829027
1122,0.000219953379137161
1123,0.00021900407496899793
1124,0.00021805477080083516
1125,0.00021710546663267232
1126,0.00021615616246450922
1127,0.00021520780760053706
1128,0.00021426418503689434
1129,0.00021332714804800384
1130,0.00021238163540449035
1131,0.000211435176301844
1132,0.00021050188184246213
1133,0.00020955731471161695
1134,0.00020861274758077178
1135,0.0002076681804499271
1136,0.00020671887628176386
1137,0.00020576957211360108
1138,0.00020482216560446792
1139,0.00020388042934227374
1140,0.00020294057561087692
1141,0.000201992220746905
1142,0.00020104291657874196
1143,0.0002000945617147697
1144,0.0001991462068507976
1145,0.00019820069420728464
1146,0.00019725043978469092
1147,0.00019630208492071857
1148,0.0001953603486585243
1149,0.0001944167260947705
1150,0.00019347026699212394
1151,0.0001925275880509947
1152,0.00019158773431959814
1153,0.00019064788058809065
1154,0.00018970802685669414
1155,0.00018876817312529773
1156,0.00018782831939379005
1157,0.000186879964529818
1158,0.00018593160966584585
1159,0.00018499175593444952
1160,0.0001840528420566922
1161,0.000183111105794498
1162,0.00018216275093052575
1163,0.00018122289719912923
1164,0.0001802849222353186
